worker_size,task_size,r1,solved1,t1,r2,solved2,t2,r3,solved3,t3,r4,solved4,t4,r5,solved5,t5
100,60,10.455797850221437,45.666666666666664,0.0009996891021728516,9.802759958666462,47.666666666666664,0.0010000069936116536,13.462442391285201,31.333333333333332,1.7197922070821126,8.72236685763417,22.0,0.5741275151570638,11.336631554677172,27.666666666666668,1.128899335861206
100,70,12.201254377498255,51.333333333333336,0.0013425350189208984,11.86741889719975,53.666666666666664,0.0013329188028971355,15.594340855212208,37.333333333333336,2.0631394386291504,11.63028419828025,27.333333333333332,0.7759890556335449,14.356005717180588,33.333333333333336,1.2421855926513672
100,80,14.060629400489427,58.333333333333336,0.0013422966003417969,13.509249633735706,61.666666666666664,0.001333316167195638,18.332424072627866,41.666666666666664,2.2954318523406982,13.852937389465856,32.333333333333336,0.7297147909800211,15.67405428940463,36.0,1.307188590367635
100,90,14.57541226875678,66.0,0.0016671816507975261,14.02403250200306,68.66666666666667,0.0013421376546223958,19.355697040530234,43.666666666666664,3.1361746788024902,14.877795241870453,34.333333333333336,0.7926917870839437,17.11584898744738,38.333333333333336,1.3353183269500732
100,100,15.840269019745906,72.66666666666667,0.0020004908243815103,15.070465627898708,77.33333333333333,0.0009999275207519531,21.853716113732148,48.0,2.924368143081665,16.629342401409016,37.666666666666664,0.7741508483886719,18.703122264815764,42.333333333333336,1.4027413527170818
100,110,16.859841192027357,78.66666666666667,0.001341422398885091,15.913645088706469,84.66666666666667,0.0020085970560709634,22.74039582414122,49.0,3.2651805877685547,18.96492102906852,41.666666666666664,0.8349156379699707,21.164225048481885,46.0,1.501639763514201
100,120,17.899702234276806,86.0,0.0013464291890462239,16.631164476072392,90.33333333333333,0.0019996166229248047,23.322278356949084,45.0,3.413712978363037,20.097417464143668,43.666666666666664,0.942359447479248,21.32054350624735,44.666666666666664,1.6181820233662922
100,130,18.9994647792882,92.0,0.0016855398813883464,17.412604567282656,96.66666666666667,0.0019991397857666016,25.909842893617267,52.0,3.781765580177307,21.47641456261982,46.666666666666664,0.8925082683563232,22.65317485011446,47.666666666666664,1.6859405835469563
100,140,20.07236578252355,99.66666666666667,0.002000013987223307,18.620573354517568,104.33333333333333,0.002008835474650065,27.006163898723155,54.333333333333336,4.311268329620361,17.768444091373627,39.0,0.9224498271942139,25.462794091699486,51.666666666666664,1.7637708981831868
100,150,21.163235684941952,105.0,0.0020081202189127603,19.60094476902558,110.66666666666667,0.0023418267567952475,28.90710515666182,56.666666666666664,4.578457832336426,19.092861575535114,40.333333333333336,0.990790049235026,25.61922396079484,52.333333333333336,1.8587218125661213
150,100,23.907371198717048,83.33333333333333,0.002342700958251953,23.34273647749912,86.66666666666667,0.0023412704467773438,28.99209824614812,63.5,5.4239290952682495,24.581541188817596,54.0,1.6163198947906494,25.94310823997591,57.333333333333336,2.4013829231262207
150,110,25.59427165827334,90.33333333333333,0.002675215403238932,25.06663238355509,93.0,0.002667029698689779,33.68753046297721,71.0,5.262328147888184,28.123694400372663,60.666666666666664,1.6585352420806885,28.537527321160304,60.666666666666664,2.4728341102600098
150,120,26.841513209627415,96.66666666666667,0.0030198891957600913,26.22113006064747,99.33333333333333,0.0023338794708251953,32.48982362215021,67.0,5.844475269317627,29.64791785324167,63.666666666666664,1.4739101727803547,31.237102957601866,66.0,2.602303902308146
150,130,28.210243301571463,103.0,0.0030078887939453125,27.399554454580194,107.0,0.00267942746480306,34.507545499242724,71.0,5.9130779504776,31.470094220253593,66.66666666666667,1.5582247575124104,33.032534512025514,70.33333333333333,3.5905040899912515
150,140,30.129327411283246,110.0,0.003008683522542318,29.042945236761792,115.66666666666667,0.0030075709025065103,37.31370473149164,75.5,6.47827672958374,33.953353570697686,69.66666666666667,1.7148998578389485,34.646043884244676,70.66666666666667,3.2220691045125327
150,150,31.319561532726947,115.66666666666667,0.0030177434285481772,30.615030143873163,119.66666666666667,0.0026673475901285806,39.49460388927391,78.66666666666667,7.467841227849324,36.13312600555861,72.66666666666667,1.762311061223348,35.96941694387325,73.66666666666667,2.9928587277730307
150,160,32.435437647630856,122.33333333333333,0.0030228296915690103,31.72299988290819,124.0,0.003000656763712565,41.23702614770062,81.0,7.848968744277954,36.24913641033969,71.33333333333333,1.8212042649586995,34.787196854447856,71.0,3.119940201441447
150,170,32.9199035202029,130.33333333333334,0.003008127212524414,32.03719292369583,132.0,0.0030903021494547525,41.23657880411913,82.0,7.11028790473938,38.79208926681475,76.66666666666667,1.7188223997751872,39.50015138820516,78.33333333333333,2.8979589144388833
150,180,34.076905614113514,136.66666666666666,0.002666950225830078,33.06725473714746,138.66666666666666,0.0033524036407470703,43.18446939693962,82.33333333333333,8.807065804799398,40.26028786165983,78.33333333333333,1.8028226693471272,41.11496307906741,81.0,3.3318985303243003
150,190,34.69525912699919,143.66666666666666,0.0033545494079589844,33.59119641303217,144.66666666666666,0.0036672751108805337,42.826426397416625,82.0,10.288400292396545,41.60669419078847,81.0,1.894473393758138,42.64747862933617,83.33333333333333,3.1128071943918862
150,200,35.31549394472701,146.66666666666666,0.003333409627278646,34.71873488455353,150.0,0.00334930419921875,43.509822921331136,83.0,8.51767373085022,42.77371759017724,83.33333333333333,2.207913955052694,43.64391770163691,85.66666666666667,3.7295223077138266
